Voices,Path
normal,data/DataSets/Normal Voices/1835.wav
normal,data/DataSets/Normal Voices/1836.wav
normal,data/DataSets/Normal Voices/1837.wav
normal,data/DataSets/Normal Voices/1838.wav
normal,data/DataSets/Normal Voices/1839.wav
normal,data/DataSets/Normal Voices/184.wav
normal,data/DataSets/Normal Voices/1840.wav
normal,data/DataSets/Normal Voices/1841.wav
normal,data/DataSets/Normal Voices/1842.wav
normal,data/DataSets/Normal Voices/1843.wav
normal,data/DataSets/Normal Voices/1844.wav
normal,data/DataSets/Normal Voices/1845.wav
normal,data/DataSets/Normal Voices/1846.wav
normal,data/DataSets/Normal Voices/1847.wav
normal,data/DataSets/Normal Voices/1848.wav
normal,data/DataSets/Normal Voices/1849.wav
normal,data/DataSets/Normal Voices/185.wav
normal,data/DataSets/Normal Voices/1850.wav
normal,data/DataSets/Normal Voices/1851.wav
normal,data/DataSets/Normal Voices/1852.wav
normal,data/DataSets/Normal Voices/1853.wav
normal,data/DataSets/Normal Voices/1854.wav
normal,data/DataSets/Normal Voices/1855.wav
normal,data/DataSets/Normal Voices/1856.wav
normal,data/DataSets/Normal Voices/1857.wav
normal,data/DataSets/Normal Voices/1858.wav
normal,data/DataSets/Normal Voices/1859.wav
normal,data/DataSets/Normal Voices/186.wav
normal,data/DataSets/Normal Voices/1860.wav
normal,data/DataSets/Normal Voices/1861.wav
normal,data/DataSets/Normal Voices/1862.wav
normal,data/DataSets/Normal Voices/1863.wav
normal,data/DataSets/Normal Voices/1864.wav
normal,data/DataSets/Normal Voices/1865.wav
normal,data/DataSets/Normal Voices/1866.wav
normal,data/DataSets/Normal Voices/1867.wav
normal,data/DataSets/Normal Voices/1868.wav
normal,data/DataSets/Normal Voices/1869.wav
normal,data/DataSets/Normal Voices/187.wav
normal,data/DataSets/Normal Voices/1870.wav
normal,data/DataSets/Normal Voices/1871.wav
normal,data/DataSets/Normal Voices/1872.wav
normal,data/DataSets/Normal Voices/1873.wav
normal,data/DataSets/Normal Voices/1874.wav
normal,data/DataSets/Normal Voices/1875.wav
normal,data/DataSets/Normal Voices/1876.wav
normal,data/DataSets/Normal Voices/1877.wav
normal,data/DataSets/Normal Voices/1878.wav
normal,data/DataSets/Normal Voices/1879.wav
normal,data/DataSets/Normal Voices/188.wav
normal,data/DataSets/Normal Voices/1880.wav
normal,data/DataSets/Normal Voices/1881.wav
normal,data/DataSets/Normal Voices/1882.wav
normal,data/DataSets/Normal Voices/1883.wav
normal,data/DataSets/Normal Voices/1884.wav
normal,data/DataSets/Normal Voices/1885.wav
normal,data/DataSets/Normal Voices/1886.wav
normal,data/DataSets/Normal Voices/1887.wav
normal,data/DataSets/Normal Voices/1888.wav
normal,data/DataSets/Normal Voices/1889.wav
normal,data/DataSets/Normal Voices/189.wav
normal,data/DataSets/Normal Voices/1890.wav
normal,data/DataSets/Normal Voices/1891.wav
normal,data/DataSets/Normal Voices/1892.wav
normal,data/DataSets/Normal Voices/1893.wav
normal,data/DataSets/Normal Voices/1894.wav
normal,data/DataSets/Normal Voices/1895.wav
normal,data/DataSets/Normal Voices/1896.wav
normal,data/DataSets/Normal Voices/1897.wav
normal,data/DataSets/Normal Voices/1898.wav
normal,data/DataSets/Normal Voices/1899.wav
normal,data/DataSets/Normal Voices/19.wav
normal,data/DataSets/Normal Voices/190.wav
normal,data/DataSets/Normal Voices/1900.wav
normal,data/DataSets/Normal Voices/1901.wav
normal,data/DataSets/Normal Voices/1902.wav
normal,data/DataSets/Normal Voices/1903.wav
normal,data/DataSets/Normal Voices/1904.wav
normal,data/DataSets/Normal Voices/1905.wav
normal,data/DataSets/Normal Voices/1906.wav
normal,data/DataSets/Normal Voices/1907.wav
normal,data/DataSets/Normal Voices/1908.wav
normal,data/DataSets/Normal Voices/1909.wav
normal,data/DataSets/Normal Voices/191.wav
normal,data/DataSets/Normal Voices/1910.wav
normal,data/DataSets/Normal Voices/1911.wav
normal,data/DataSets/Normal Voices/1912.wav
normal,data/DataSets/Normal Voices/1913.wav
normal,data/DataSets/Normal Voices/1914.wav
normal,data/DataSets/Normal Voices/1915.wav
normal,data/DataSets/Normal Voices/1916.wav
normal,data/DataSets/Normal Voices/1917.wav
normal,data/DataSets/Normal Voices/1918.wav
normal,data/DataSets/Normal Voices/1919.wav
normal,data/DataSets/Normal Voices/192.wav
normal,data/DataSets/Normal Voices/1920.wav
normal,data/DataSets/Normal Voices/1921.wav
normal,data/DataSets/Normal Voices/1922.wav
normal,data/DataSets/Normal Voices/1923.wav
normal,data/DataSets/Normal Voices/1924.wav
normal,data/DataSets/Normal Voices/1925.wav
normal,data/DataSets/Normal Voices/1926.wav
normal,data/DataSets/Normal Voices/1927.wav
normal,data/DataSets/Normal Voices/1928.wav
normal,data/DataSets/Normal Voices/1929.wav
normal,data/DataSets/Normal Voices/193.wav
normal,data/DataSets/Normal Voices/1930.wav
normal,data/DataSets/Normal Voices/1931.wav
normal,data/DataSets/Normal Voices/1932.wav
normal,data/DataSets/Normal Voices/1933.wav
normal,data/DataSets/Normal Voices/1934.wav
normal,data/DataSets/Normal Voices/1935.wav
normal,data/DataSets/Normal Voices/1936.wav
normal,data/DataSets/Normal Voices/1937.wav
normal,data/DataSets/Normal Voices/1938.wav
normal,data/DataSets/Normal Voices/1939.wav
normal,data/DataSets/Normal Voices/194.wav
normal,data/DataSets/Normal Voices/1940.wav
normal,data/DataSets/Normal Voices/1941.wav
normal,data/DataSets/Normal Voices/1942.wav
normal,data/DataSets/Normal Voices/1943.wav
normal,data/DataSets/Normal Voices/1944.wav
normal,data/DataSets/Normal Voices/1945.wav
normal,data/DataSets/Normal Voices/1946.wav
normal,data/DataSets/Normal Voices/1947.wav
normal,data/DataSets/Normal Voices/1948.wav
normal,data/DataSets/Normal Voices/1949.wav
normal,data/DataSets/Normal Voices/195.wav
normal,data/DataSets/Normal Voices/1950.wav
normal,data/DataSets/Normal Voices/1951.wav
normal,data/DataSets/Normal Voices/1952.wav
normal,data/DataSets/Normal Voices/1953.wav
normal,data/DataSets/Normal Voices/1954.wav
normal,data/DataSets/Normal Voices/1955.wav
normal,data/DataSets/Normal Voices/1956.wav
normal,data/DataSets/Normal Voices/1957.wav
normal,data/DataSets/Normal Voices/1958.wav
normal,data/DataSets/Normal Voices/1959.wav
normal,data/DataSets/Normal Voices/196.wav
normal,data/DataSets/Normal Voices/1960.wav
normal,data/DataSets/Normal Voices/1961.wav
normal,data/DataSets/Normal Voices/1962.wav
normal,data/DataSets/Normal Voices/1963.wav
normal,data/DataSets/Normal Voices/1964.wav
normal,data/DataSets/Normal Voices/1965.wav
normal,data/DataSets/Normal Voices/1966.wav
normal,data/DataSets/Normal Voices/1967.wav
normal,data/DataSets/Normal Voices/1968.wav
normal,data/DataSets/Normal Voices/1969.wav
normal,data/DataSets/Normal Voices/197.wav
normal,data/DataSets/Normal Voices/1970.wav
normal,data/DataSets/Normal Voices/1971.wav
normal,data/DataSets/Normal Voices/1972.wav
normal,data/DataSets/Normal Voices/1973.wav
normal,data/DataSets/Normal Voices/1974.wav
normal,data/DataSets/Normal Voices/1975.wav
normal,data/DataSets/Normal Voices/1976.wav
normal,data/DataSets/Normal Voices/1977.wav
normal,data/DataSets/Normal Voices/1978.wav
normal,data/DataSets/Normal Voices/1979.wav
normal,data/DataSets/Normal Voices/198.wav
normal,data/DataSets/Normal Voices/1980.wav
normal,data/DataSets/Normal Voices/1981.wav
normal,data/DataSets/Normal Voices/1982.wav
normal,data/DataSets/Normal Voices/1983.wav
normal,data/DataSets/Normal Voices/1984.wav
normal,data/DataSets/Normal Voices/1985.wav
normal,data/DataSets/Normal Voices/1986.wav
normal,data/DataSets/Normal Voices/1987.wav
normal,data/DataSets/Normal Voices/1988.wav
normal,data/DataSets/Normal Voices/1989.wav
normal,data/DataSets/Normal Voices/199.wav
normal,data/DataSets/Normal Voices/1990.wav
normal,data/DataSets/Normal Voices/1991.wav
normal,data/DataSets/Normal Voices/1992.wav
normal,data/DataSets/Normal Voices/1993.wav
normal,data/DataSets/Normal Voices/1994.wav
normal,data/DataSets/Normal Voices/1995.wav
normal,data/DataSets/Normal Voices/1996.wav
normal,data/DataSets/Normal Voices/1997.wav
normal,data/DataSets/Normal Voices/1998.wav
normal,data/DataSets/Normal Voices/1999.wav
normal,data/DataSets/Normal Voices/2.wav
normal,data/DataSets/Normal Voices/20.wav
normal,data/DataSets/Normal Voices/200.wav
normal,data/DataSets/Normal Voices/2000.wav
normal,data/DataSets/Normal Voices/201.wav
normal,data/DataSets/Normal Voices/202.wav
normal,data/DataSets/Normal Voices/203.wav
normal,data/DataSets/Normal Voices/204.wav
normal,data/DataSets/Normal Voices/205.wav
normal,data/DataSets/Normal Voices/206.wav
normal,data/DataSets/Normal Voices/207.wav
normal,data/DataSets/Normal Voices/208.wav
normal,data/DataSets/Normal Voices/209.wav
normal,data/DataSets/Normal Voices/21.wav
normal,data/DataSets/Normal Voices/210.wav
normal,data/DataSets/Normal Voices/211.wav
normal,data/DataSets/Normal Voices/212.wav
normal,data/DataSets/Normal Voices/213.wav
normal,data/DataSets/Normal Voices/214.wav
normal,data/DataSets/Normal Voices/215.wav
normal,data/DataSets/Normal Voices/216.wav
normal,data/DataSets/Normal Voices/217.wav
normal,data/DataSets/Normal Voices/218.wav
normal,data/DataSets/Normal Voices/219.wav
normal,data/DataSets/Normal Voices/22.wav
normal,data/DataSets/Normal Voices/220.wav
normal,data/DataSets/Normal Voices/221.wav
normal,data/DataSets/Normal Voices/222.wav
normal,data/DataSets/Normal Voices/223.wav
normal,data/DataSets/Normal Voices/224.wav
normal,data/DataSets/Normal Voices/225.wav
normal,data/DataSets/Normal Voices/226.wav
normal,data/DataSets/Normal Voices/227.wav
normal,data/DataSets/Normal Voices/228.wav
normal,data/DataSets/Normal Voices/229.wav
normal,data/DataSets/Normal Voices/23.wav
normal,data/DataSets/Normal Voices/230.wav
normal,data/DataSets/Normal Voices/231.wav
normal,data/DataSets/Normal Voices/232.wav
normal,data/DataSets/Normal Voices/233.wav
normal,data/DataSets/Normal Voices/234.wav
normal,data/DataSets/Normal Voices/235.wav
normal,data/DataSets/Normal Voices/236.wav
normal,data/DataSets/Normal Voices/237.wav
normal,data/DataSets/Normal Voices/238.wav
normal,data/DataSets/Normal Voices/239.wav
normal,data/DataSets/Normal Voices/24.wav
normal,data/DataSets/Normal Voices/240.wav
normal,data/DataSets/Normal Voices/241.wav
normal,data/DataSets/Normal Voices/242.wav
normal,data/DataSets/Normal Voices/243.wav
normal,data/DataSets/Normal Voices/244.wav
normal,data/DataSets/Normal Voices/245.wav
normal,data/DataSets/Normal Voices/246.wav
normal,data/DataSets/Normal Voices/247.wav
normal,data/DataSets/Normal Voices/248.wav
normal,data/DataSets/Normal Voices/249.wav
normal,data/DataSets/Normal Voices/25.wav
normal,data/DataSets/Normal Voices/250.wav
normal,data/DataSets/Normal Voices/251.wav
normal,data/DataSets/Normal Voices/252.wav
normal,data/DataSets/Normal Voices/253.wav
normal,data/DataSets/Normal Voices/254.wav
normal,data/DataSets/Normal Voices/255.wav
normal,data/DataSets/Normal Voices/256.wav
normal,data/DataSets/Normal Voices/257.wav
normal,data/DataSets/Normal Voices/258.wav
normal,data/DataSets/Normal Voices/259.wav
normal,data/DataSets/Normal Voices/26.wav
normal,data/DataSets/Normal Voices/260.wav
normal,data/DataSets/Normal Voices/261.wav
normal,data/DataSets/Normal Voices/262.wav
normal,data/DataSets/Normal Voices/263.wav
normal,data/DataSets/Normal Voices/264.wav
normal,data/DataSets/Normal Voices/265.wav
normal,data/DataSets/Normal Voices/266.wav
normal,data/DataSets/Normal Voices/267.wav
normal,data/DataSets/Normal Voices/268.wav
normal,data/DataSets/Normal Voices/269.wav
normal,data/DataSets/Normal Voices/27.wav
normal,data/DataSets/Normal Voices/270.wav
normal,data/DataSets/Normal Voices/271.wav
normal,data/DataSets/Normal Voices/272.wav
normal,data/DataSets/Normal Voices/273.wav
normal,data/DataSets/Normal Voices/274.wav
normal,data/DataSets/Normal Voices/275.wav
normal,data/DataSets/Normal Voices/276.wav
normal,data/DataSets/Normal Voices/277.wav
normal,data/DataSets/Normal Voices/278.wav
normal,data/DataSets/Normal Voices/279.wav
normal,data/DataSets/Normal Voices/28.wav
normal,data/DataSets/Normal Voices/280.wav
normal,data/DataSets/Normal Voices/281.wav
normal,data/DataSets/Normal Voices/282.wav
normal,data/DataSets/Normal Voices/283.wav
normal,data/DataSets/Normal Voices/284.wav
normal,data/DataSets/Normal Voices/285.wav
normal,data/DataSets/Normal Voices/286.wav
normal,data/DataSets/Normal Voices/287.wav
normal,data/DataSets/Normal Voices/288.wav
normal,data/DataSets/Normal Voices/289.wav
normal,data/DataSets/Normal Voices/29.wav
normal,data/DataSets/Normal Voices/290.wav
normal,data/DataSets/Normal Voices/291.wav
normal,data/DataSets/Normal Voices/292.wav
normal,data/DataSets/Normal Voices/293.wav
normal,data/DataSets/Normal Voices/294.wav
normal,data/DataSets/Normal Voices/295.wav
normal,data/DataSets/Normal Voices/296.wav
normal,data/DataSets/Normal Voices/297.wav
normal,data/DataSets/Normal Voices/298.wav
normal,data/DataSets/Normal Voices/299.wav
normal,data/DataSets/Normal Voices/3.wav
normal,data/DataSets/Normal Voices/30.wav
normal,data/DataSets/Normal Voices/300.wav
normal,data/DataSets/Normal Voices/301.wav
normal,data/DataSets/Normal Voices/302.wav
normal,data/DataSets/Normal Voices/303.wav
normal,data/DataSets/Normal Voices/304.wav
normal,data/DataSets/Normal Voices/305.wav
normal,data/DataSets/Normal Voices/306.wav
normal,data/DataSets/Normal Voices/307.wav
normal,data/DataSets/Normal Voices/308.wav
normal,data/DataSets/Normal Voices/309.wav
normal,data/DataSets/Normal Voices/31.wav
normal,data/DataSets/Normal Voices/310.wav
normal,data/DataSets/Normal Voices/311.wav
normal,data/DataSets/Normal Voices/312.wav
normal,data/DataSets/Normal Voices/313.wav
normal,data/DataSets/Normal Voices/314.wav
normal,data/DataSets/Normal Voices/315.wav
normal,data/DataSets/Normal Voices/316.wav
normal,data/DataSets/Normal Voices/317.wav
normal,data/DataSets/Normal Voices/318.wav
normal,data/DataSets/Normal Voices/319.wav
normal,data/DataSets/Normal Voices/32.wav
normal,data/DataSets/Normal Voices/320.wav
normal,data/DataSets/Normal Voices/321.wav
normal,data/DataSets/Normal Voices/322.wav
normal,data/DataSets/Normal Voices/323.wav
normal,data/DataSets/Normal Voices/324.wav
normal,data/DataSets/Normal Voices/325.wav
normal,data/DataSets/Normal Voices/326.wav
normal,data/DataSets/Normal Voices/327.wav
normal,data/DataSets/Normal Voices/328.wav
normal,data/DataSets/Normal Voices/329.wav
normal,data/DataSets/Normal Voices/33.wav
normal,data/DataSets/Normal Voices/330.wav
normal,data/DataSets/Normal Voices/331.wav
normal,data/DataSets/Normal Voices/332.wav
normal,data/DataSets/Normal Voices/333.wav
normal,data/DataSets/Normal Voices/334.wav
normal,data/DataSets/Normal Voices/335.wav
normal,data/DataSets/Normal Voices/336.wav
normal,data/DataSets/Normal Voices/337.wav
normal,data/DataSets/Normal Voices/338.wav
normal,data/DataSets/Normal Voices/339.wav
normal,data/DataSets/Normal Voices/34.wav
normal,data/DataSets/Normal Voices/340.wav
normal,data/DataSets/Normal Voices/341.wav
normal,data/DataSets/Normal Voices/342.wav
normal,data/DataSets/Normal Voices/343.wav
normal,data/DataSets/Normal Voices/344.wav
normal,data/DataSets/Normal Voices/345.wav
normal,data/DataSets/Normal Voices/346.wav
normal,data/DataSets/Normal Voices/347.wav
normal,data/DataSets/Normal Voices/348.wav
normal,data/DataSets/Normal Voices/349.wav
normal,data/DataSets/Normal Voices/35.wav
normal,data/DataSets/Normal Voices/350.wav
normal,data/DataSets/Normal Voices/351.wav
normal,data/DataSets/Normal Voices/352.wav
normal,data/DataSets/Normal Voices/353.wav
normal,data/DataSets/Normal Voices/354.wav
normal,data/DataSets/Normal Voices/355.wav
normal,data/DataSets/Normal Voices/356.wav
normal,data/DataSets/Normal Voices/357.wav
normal,data/DataSets/Normal Voices/358.wav
normal,data/DataSets/Normal Voices/359.wav
normal,data/DataSets/Normal Voices/36.wav
normal,data/DataSets/Normal Voices/360.wav
normal,data/DataSets/Normal Voices/361.wav
normal,data/DataSets/Normal Voices/362.wav
normal,data/DataSets/Normal Voices/363.wav
normal,data/DataSets/Normal Voices/364.wav
normal,data/DataSets/Normal Voices/365.wav
normal,data/DataSets/Normal Voices/366.wav
normal,data/DataSets/Normal Voices/367.wav
normal,data/DataSets/Normal Voices/368.wav
normal,data/DataSets/Normal Voices/369.wav
normal,data/DataSets/Normal Voices/37.wav
normal,data/DataSets/Normal Voices/370.wav
normal,data/DataSets/Normal Voices/371.wav
normal,data/DataSets/Normal Voices/372.wav
normal,data/DataSets/Normal Voices/373.wav
normal,data/DataSets/Normal Voices/374.wav
normal,data/DataSets/Normal Voices/375.wav
normal,data/DataSets/Normal Voices/376.wav
normal,data/DataSets/Normal Voices/377.wav
normal,data/DataSets/Normal Voices/378.wav
normal,data/DataSets/Normal Voices/379.wav
normal,data/DataSets/Normal Voices/38.wav
normal,data/DataSets/Normal Voices/380.wav
normal,data/DataSets/Normal Voices/381.wav
normal,data/DataSets/Normal Voices/382.wav
normal,data/DataSets/Normal Voices/383.wav
normal,data/DataSets/Normal Voices/384.wav
normal,data/DataSets/Normal Voices/385.wav
normal,data/DataSets/Normal Voices/386.wav
normal,data/DataSets/Normal Voices/387.wav
normal,data/DataSets/Normal Voices/388.wav
normal,data/DataSets/Normal Voices/389.wav
normal,data/DataSets/Normal Voices/39.wav
normal,data/DataSets/Normal Voices/390.wav
normal,data/DataSets/Normal Voices/391.wav
normal,data/DataSets/Normal Voices/392.wav
normal,data/DataSets/Normal Voices/393.wav
normal,data/DataSets/Normal Voices/394.wav
normal,data/DataSets/Normal Voices/395.wav
normal,data/DataSets/Normal Voices/396.wav
normal,data/DataSets/Normal Voices/397.wav
normal,data/DataSets/Normal Voices/398.wav
normal,data/DataSets/Normal Voices/399.wav
normal,data/DataSets/Normal Voices/4.wav
normal,data/DataSets/Normal Voices/40.wav
normal,data/DataSets/Normal Voices/400.wav
normal,data/DataSets/Normal Voices/401.wav
normal,data/DataSets/Normal Voices/402.wav
normal,data/DataSets/Normal Voices/403.wav
normal,data/DataSets/Normal Voices/404.wav
normal,data/DataSets/Normal Voices/405.wav
normal,data/DataSets/Normal Voices/406.wav
normal,data/DataSets/Normal Voices/407.wav
normal,data/DataSets/Normal Voices/408.wav
normal,data/DataSets/Normal Voices/409.wav
normal,data/DataSets/Normal Voices/41.wav
normal,data/DataSets/Normal Voices/410.wav
normal,data/DataSets/Normal Voices/411.wav
normal,data/DataSets/Normal Voices/412.wav
normal,data/DataSets/Normal Voices/413.wav
normal,data/DataSets/Normal Voices/414.wav
normal,data/DataSets/Normal Voices/415.wav
normal,data/DataSets/Normal Voices/416.wav
normal,data/DataSets/Normal Voices/417.wav
normal,data/DataSets/Normal Voices/418.wav
normal,data/DataSets/Normal Voices/419.wav
normal,data/DataSets/Normal Voices/42.wav
normal,data/DataSets/Normal Voices/420.wav
normal,data/DataSets/Normal Voices/421.wav
normal,data/DataSets/Normal Voices/422.wav
normal,data/DataSets/Normal Voices/423.wav
normal,data/DataSets/Normal Voices/424.wav
normal,data/DataSets/Normal Voices/425.wav
normal,data/DataSets/Normal Voices/426.wav
normal,data/DataSets/Normal Voices/427.wav
normal,data/DataSets/Normal Voices/428.wav
normal,data/DataSets/Normal Voices/429.wav
normal,data/DataSets/Normal Voices/43.wav
normal,data/DataSets/Normal Voices/430.wav
normal,data/DataSets/Normal Voices/431.wav
normal,data/DataSets/Normal Voices/432.wav
normal,data/DataSets/Normal Voices/433.wav
normal,data/DataSets/Normal Voices/434.wav
normal,data/DataSets/Normal Voices/435.wav
normal,data/DataSets/Normal Voices/436.wav
normal,data/DataSets/Normal Voices/437.wav
normal,data/DataSets/Normal Voices/438.wav
normal,data/DataSets/Normal Voices/439.wav
normal,data/DataSets/Normal Voices/44.wav
normal,data/DataSets/Normal Voices/440.wav
normal,data/DataSets/Normal Voices/441.wav
normal,data/DataSets/Normal Voices/442.wav
normal,data/DataSets/Normal Voices/443.wav
normal,data/DataSets/Normal Voices/444.wav
normal,data/DataSets/Normal Voices/445.wav
normal,data/DataSets/Normal Voices/446.wav
normal,data/DataSets/Normal Voices/447.wav
normal,data/DataSets/Normal Voices/448.wav
normal,data/DataSets/Normal Voices/449.wav
normal,data/DataSets/Normal Voices/45.wav
normal,data/DataSets/Normal Voices/450.wav
normal,data/DataSets/Normal Voices/451.wav
normal,data/DataSets/Normal Voices/452.wav
normal,data/DataSets/Normal Voices/453.wav
normal,data/DataSets/Normal Voices/454.wav
normal,data/DataSets/Normal Voices/455.wav
normal,data/DataSets/Normal Voices/456.wav
normal,data/DataSets/Normal Voices/457.wav
normal,data/DataSets/Normal Voices/458.wav
normal,data/DataSets/Normal Voices/459.wav
normal,data/DataSets/Normal Voices/46.wav
normal,data/DataSets/Normal Voices/460.wav
normal,data/DataSets/Normal Voices/461.wav
normal,data/DataSets/Normal Voices/462.wav
normal,data/DataSets/Normal Voices/463.wav
normal,data/DataSets/Normal Voices/464.wav
normal,data/DataSets/Normal Voices/465.wav
normal,data/DataSets/Normal Voices/466.wav
normal,data/DataSets/Normal Voices/467.wav
normal,data/DataSets/Normal Voices/468.wav
normal,data/DataSets/Normal Voices/469.wav
normal,data/DataSets/Normal Voices/47.wav
normal,data/DataSets/Normal Voices/470.wav
normal,data/DataSets/Normal Voices/471.wav
normal,data/DataSets/Normal Voices/472.wav
normal,data/DataSets/Normal Voices/473.wav
normal,data/DataSets/Normal Voices/474.wav
normal,data/DataSets/Normal Voices/475.wav
normal,data/DataSets/Normal Voices/476.wav
normal,data/DataSets/Normal Voices/477.wav
normal,data/DataSets/Normal Voices/478.wav
normal,data/DataSets/Normal Voices/479.wav
normal,data/DataSets/Normal Voices/48.wav
normal,data/DataSets/Normal Voices/480.wav
normal,data/DataSets/Normal Voices/481.wav
normal,data/DataSets/Normal Voices/482.wav
normal,data/DataSets/Normal Voices/483.wav
normal,data/DataSets/Normal Voices/484.wav
normal,data/DataSets/Normal Voices/485.wav
normal,data/DataSets/Normal Voices/486.wav
normal,data/DataSets/Normal Voices/487.wav
normal,data/DataSets/Normal Voices/488.wav
normal,data/DataSets/Normal Voices/489.wav
normal,data/DataSets/Normal Voices/49.wav
normal,data/DataSets/Normal Voices/490.wav
normal,data/DataSets/Normal Voices/491.wav
normal,data/DataSets/Normal Voices/492.wav
normal,data/DataSets/Normal Voices/493.wav
normal,data/DataSets/Normal Voices/494.wav
normal,data/DataSets/Normal Voices/495.wav
normal,data/DataSets/Normal Voices/496.wav
normal,data/DataSets/Normal Voices/497.wav
normal,data/DataSets/Normal Voices/498.wav
normal,data/DataSets/Normal Voices/499.wav
normal,data/DataSets/Normal Voices/5.wav
normal,data/DataSets/Normal Voices/50.wav
normal,data/DataSets/Normal Voices/500.wav
normal,data/DataSets/Normal Voices/501.wav
normal,data/DataSets/Normal Voices/502.wav
normal,data/DataSets/Normal Voices/503.wav
normal,data/DataSets/Normal Voices/504.wav
normal,data/DataSets/Normal Voices/505.wav
normal,data/DataSets/Normal Voices/506.wav
normal,data/DataSets/Normal Voices/507.wav
normal,data/DataSets/Normal Voices/508.wav
normal,data/DataSets/Normal Voices/509.wav
normal,data/DataSets/Normal Voices/51.wav
normal,data/DataSets/Normal Voices/510.wav
normal,data/DataSets/Normal Voices/511.wav
normal,data/DataSets/Normal Voices/512.wav
normal,data/DataSets/Normal Voices/513.wav
normal,data/DataSets/Normal Voices/514.wav
normal,data/DataSets/Normal Voices/515.wav
normal,data/DataSets/Normal Voices/516.wav
normal,data/DataSets/Normal Voices/517.wav
normal,data/DataSets/Normal Voices/518.wav
normal,data/DataSets/Normal Voices/519.wav
normal,data/DataSets/Normal Voices/52.wav
normal,data/DataSets/Normal Voices/520.wav
normal,data/DataSets/Normal Voices/521.wav
normal,data/DataSets/Normal Voices/522.wav
normal,data/DataSets/Normal Voices/523.wav
normal,data/DataSets/Normal Voices/524.wav
normal,data/DataSets/Normal Voices/525.wav
normal,data/DataSets/Normal Voices/526.wav
normal,data/DataSets/Normal Voices/527.wav
normal,data/DataSets/Normal Voices/528.wav
normal,data/DataSets/Normal Voices/529.wav
normal,data/DataSets/Normal Voices/53.wav
normal,data/DataSets/Normal Voices/530.wav
normal,data/DataSets/Normal Voices/531.wav
normal,data/DataSets/Normal Voices/532.wav
normal,data/DataSets/Normal Voices/533.wav
normal,data/DataSets/Normal Voices/534.wav
normal,data/DataSets/Normal Voices/535.wav
normal,data/DataSets/Normal Voices/536.wav
normal,data/DataSets/Normal Voices/537.wav
normal,data/DataSets/Normal Voices/538.wav
normal,data/DataSets/Normal Voices/539.wav
normal,data/DataSets/Normal Voices/54.wav
normal,data/DataSets/Normal Voices/540.wav
normal,data/DataSets/Normal Voices/541.wav
normal,data/DataSets/Normal Voices/542.wav
normal,data/DataSets/Normal Voices/543.wav
normal,data/DataSets/Normal Voices/544.wav
normal,data/DataSets/Normal Voices/545.wav
normal,data/DataSets/Normal Voices/546.wav
normal,data/DataSets/Normal Voices/547.wav
normal,data/DataSets/Normal Voices/548.wav
normal,data/DataSets/Normal Voices/549.wav
normal,data/DataSets/Normal Voices/55.wav
normal,data/DataSets/Normal Voices/550.wav
normal,data/DataSets/Normal Voices/551.wav
normal,data/DataSets/Normal Voices/552.wav
normal,data/DataSets/Normal Voices/553.wav
normal,data/DataSets/Normal Voices/554.wav
normal,data/DataSets/Normal Voices/555.wav
normal,data/DataSets/Normal Voices/556.wav
normal,data/DataSets/Normal Voices/557.wav
normal,data/DataSets/Normal Voices/558.wav
normal,data/DataSets/Normal Voices/559.wav
normal,data/DataSets/Normal Voices/56.wav
normal,data/DataSets/Normal Voices/560.wav
normal,data/DataSets/Normal Voices/561.wav
normal,data/DataSets/Normal Voices/562.wav
normal,data/DataSets/Normal Voices/563.wav
normal,data/DataSets/Normal Voices/564.wav
normal,data/DataSets/Normal Voices/565.wav
normal,data/DataSets/Normal Voices/566.wav
normal,data/DataSets/Normal Voices/567.wav
normal,data/DataSets/Normal Voices/568.wav
normal,data/DataSets/Normal Voices/569.wav
normal,data/DataSets/Normal Voices/57.wav
normal,data/DataSets/Normal Voices/570.wav
normal,data/DataSets/Normal Voices/571.wav
normal,data/DataSets/Normal Voices/572.wav
normal,data/DataSets/Normal Voices/573.wav
normal,data/DataSets/Normal Voices/574.wav
normal,data/DataSets/Normal Voices/575.wav
normal,data/DataSets/Normal Voices/576.wav
normal,data/DataSets/Normal Voices/577.wav
normal,data/DataSets/Normal Voices/578.wav
normal,data/DataSets/Normal Voices/579.wav
normal,data/DataSets/Normal Voices/58.wav
normal,data/DataSets/Normal Voices/580.wav
normal,data/DataSets/Normal Voices/581.wav
normal,data/DataSets/Normal Voices/582.wav
normal,data/DataSets/Normal Voices/583.wav
normal,data/DataSets/Normal Voices/584.wav
normal,data/DataSets/Normal Voices/585.wav
normal,data/DataSets/Normal Voices/586.wav
normal,data/DataSets/Normal Voices/587.wav
normal,data/DataSets/Normal Voices/588.wav
normal,data/DataSets/Normal Voices/589.wav
normal,data/DataSets/Normal Voices/59.wav
normal,data/DataSets/Normal Voices/590.wav
normal,data/DataSets/Normal Voices/591.wav
normal,data/DataSets/Normal Voices/592.wav
normal,data/DataSets/Normal Voices/593.wav
normal,data/DataSets/Normal Voices/594.wav
normal,data/DataSets/Normal Voices/595.wav
normal,data/DataSets/Normal Voices/596.wav
normal,data/DataSets/Normal Voices/597.wav
normal,data/DataSets/Normal Voices/598.wav
normal,data/DataSets/Normal Voices/599.wav
normal,data/DataSets/Normal Voices/6.wav
